Observer,Bird_Point,PointNum,Time,Site,Visit,Date,CloudCover,TempC,WindKm,Aou_Code,Distance,Detection,Flyover,Sex,
JSC,OAK37,37,820,OAKB,2,61714,5,18.9,8.7,SAVS,25,S,,,
JSC,OAK37,37,820,OAKB,2,61714,5,18.9,8.7,CCSP,53,V,,,
JSC,OAK37,37,820,OAKB,2,61714,5,18.9,8.7,WEME,47,S,,,
JSC,OAK37,37,820,OAKB,2,61714,5,18.9,8.7,RWBL,63,S,,,
JSC,OAK37,37,820,OAKB,2,61714,5,18.9,8.7,SAVS,48,S,,,
JSC,OAK37,37,820,OAKB,2,61714,5,18.9,8.7,CCSP,65,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,SEWR,28,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,SEWR,29,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,LCSP,24,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,CCSP,43,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,COYE,53,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,COYE,68,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,WEME,70,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,SAVS,42,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,RWBL,88,S,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,CCSP,26,V,,,
JSC,OAK37,37,537,OAKB,3,62914,6,17.9,10.9,CCSP,23,V,,,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,BOBO,27,V,,M,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,SAVS,28,S,,,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,SAVS,26,V,,,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,CCSP,41,S,,,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,CCSP,38,S,,,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,WEME,63,S,,,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,BOBO,68,S,,,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,COYE,57,S,,,
JSC,OAK39,39,645,OAKB,1,60714,50,15,0,WEME,71,S,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,SAVS,34,S,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,SAVS,43,S,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,SAVS,38,S,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,WEME,39,S,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,SAVS,48,V,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,SAVS,46,V,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,BOBO,76,S,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,BOBO,79,S,,,
JSC,OAK39,39,811,OAKB,2,61714,4,18.5,9.2,BOBO,24,V,,M,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,SAVS,23,S,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,SAVS,35,S,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,SAVS,40,S,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,WEME,65,S,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,COYE,47,S,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,BOBO,76,S,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,SAVS,27,V,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,SAVS,68,S,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,SAVS,53,S,,,
JSC,OAK39,39,547,OAKB,3,62914,8,18,8.3,SEWR,57,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,SEWR,26,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,SAVS,23,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,SAVS,18,V,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,BOBO,52,V,,M,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,SAVS,36,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,NESP,48,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,SAVS,42,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,BOBO,46,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,WEME,39,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,COYE,27,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,NESP,34,S,,,
JSC,OAK5,5,546,OAKA,1,60714,70,13,0,CCSP,51,S,,,
JSC,OAK5,5,853,OAKA,2,61714,6,20.1,11.3,SAVS,26,V,,,
JSC,OAK5,5,853,OAKA,2,61714,6,20.1,11.3,SORA,54,S,,,
JSC,OAK5,5,853,OAKA,2,61714,6,20.1,11.3,RWBL,90,S,,,
JSC,OAK5,5,853,OAKA,2,61714,6,20.1,11.3,SAVS,33,S,,,
JSC,OAK5,5,853,OAKA,2,61714,6,20.1,11.3,BOBO,80,S,,,
JSC,OAK5,5,853,OAKA,2,61714,6,20.1,11.3,SAVS,28,V,,,
JSC,OAK5,5,910,OAKA,3,62914,35,23.2,17.3,SAVS,24,S,,,
JSC,OAK5,5,910,OAKA,3,62914,35,23.2,17.3,WEME,53,S,,,
JSC,OAK5,5,910,OAKA,3,62914,35,23.2,17.3,SAVS,26,S,,,
JSC,OAK5,5,910,OAKA,3,62914,35,23.2,17.3,CCSP,60,S,,,
JSC,OAK5,5,910,OAKA,3,62914,35,23.2,17.3,LCSP,44,S,,,
JSC,OAK5,5,910,OAKA,3,62914,35,23.2,17.3,SEWR,48,S,,,
JSC,OAK5,5,910,OAKA,3,62914,35,23.2,17.3,SAVS,47,S,,,
JSC,OAK51,51,656,OAKB,1,60714,60,15.5,0,WEME,21,S,,,
JSC,OAK51,51,656,OAKB,1,60714,60,15.5,0,SAVS,31,S,,,
JSC,OAK51,51,656,OAKB,1,60714,60,15.5,0,BOBO,42,V,,M,
JSC,OAK51,51,656,OAKB,1,60714,60,15.5,0,SEWR,56,S,,,
JSC,OAK51,51,656,OAKB,1,60714,60,15.5,0,BOBO,53,S,,,
JSC,OAK51,51,656,OAKB,1,60714,60,15.5,0,SEWR,57,S,,,
JSC,OAK51,51,656,OAKB,1,60714,60,15.5,0,CCSP,56,S,,,
JSC,OAK51,51,656,OAKB,1,60714,60,15.5,0,SAVS,43,S,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,WEME,27,S,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,SAVS,26,V,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,SAVS,13,S,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,BHCO,51,V,,M,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,BHCO,51,V,,M,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,BOBO,63,S,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,WEME,58,S,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,SAVS,28,S,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,BOBO,48,S,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,WISN,90,S,,,
JSC,OAK51,51,801,OAKB,2,61714,4,18.3,9.4,CCSP,56,V,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,SAVS,20,S,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,WEME,82,S,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,SEWR,36,S,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,COYE,58,S,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,CCSP,40,S,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,SEWR,67,S,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,SAVS,43,S,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,SAVS,51,S,,,
JSC,OAK51,51,556,OAKB,3,62914,7,18.2,10,SAVS,30,V,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,SAVS,19,S,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,WEME,32,S,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,BOBO,57,V,,M,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,BOBO,51,V,,M,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,BOBO,53,S,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,LCSP,35,S,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,EAKI,76,V,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,SEWR,78,S,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,SAVS,52,V,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,SAVS,43,V,,,
JSC,OAK53,53,707,OAKB,1,60714,68,15.5,0,SAVS,46,V,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,SAVS,26,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,SAVS,23,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,WEME,43,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,NESP,18,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,BOBO,63,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,WEME,33,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,SAVS,16,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,BOBO,63,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,SAVS,31,S,,,
JSC,OAK53,53,751,OAKB,2,61714,4,18.3,16,SAVS,50,V,,,
JSC,OAK53,53,605,OAKB,3,62914,12,18.8,10.3,SAVS,25,S,,,
JSC,OAK53,53,605,OAKB,3,62914,12,18.8,10.3,SAVS,28,S,,,
JSC,OAK53,53,605,OAKB,3,62914,12,18.8,10.3,SAVS,27,V,,,
JSC,OAK53,53,605,OAKB,3,62914,12,18.8,10.3,WEME,38,S,,,
JSC,OAK53,53,605,OAKB,3,62914,12,18.8,10.3,SAVS,36,V,,,
JSC,OAK53,53,605,OAKB,3,62914,12,18.8,10.3,SAVS,36,V,,,
JSC,OAK53,53,605,OAKB,3,62914,12,18.8,10.3,SEWR,63,S,,,
JSC,OAK53,53,605,OAKB,3,62914,12,18.8,10.3,SAVS,24,V,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,SAVS,26,S,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,SEWR,57,S,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,LCSP,58,S,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,COYE,63,S,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,SEWR,65,S,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,RWBL,78,V,,M,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,SAVS,38,V,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,BOBO,65,S,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,SAVS,81,V,,,
JSC,OAK63,63,743,OAKC,1,60714,70,16,3.6,NESP,42,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,MAWR,58,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,LCSP,10,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,SEWR,53,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,SAVS,38,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,NESP,54,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,RWBL,68,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,NESP,59,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,CCSP,43,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,SAVS,28,V,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,SAVS,28,V,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,BOBO,75,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,WEME,68,S,,,
JSC,OAK63,63,727,OAKC,2,61714,4,17.3,6.5,WEME,73,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,SAVS,45,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,SAVS,58,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,SAVS,73,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,SEWR,60,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,WEME,76,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,SAVS,18,V,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,COYE,52,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,CCSP,64,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,SEWR,79,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,SAVS,61,S,,,
JSC,OAK63,63,638,OAKC,3,62914,30,18.8,16.5,SAVS,37,S,,,
JSC,OAK73,73,720,OAKC,1,60714,70,15.5,2.5,LCSP,12,S,,,
JSC,OAK73,73,720,OAKC,1,60714,70,15.5,2.5,COYE,38,S,,,
JSC,OAK73,73,720,OAKC,1,60714,70,15.5,2.5,SAVS,26,S,,,
JSC,OAK73,73,720,OAKC,1,60714,70,15.5,2.5,SAVS,28,V,,,
JSC,OAK73,73,720,OAKC,1,60714,70,15.5,2.5,BOBO,60,V,,M,
JSC,OAK73,73,720,OAKC,1,60714,70,15.5,2.5,BOBO,47,S,,,
JSC,OAK73,73,720,OAKC,1,60714,70,15.5,2.5,CCSP,48,V,,,
JSC,OAK73,73,720,OAKC,1,60714,70,15.5,2.5,BOBO,80,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,CCSP,23,V,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,CCSP,24,V,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,BOBO,78,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,CCSP,26,V,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,RWBL,83,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,SAVS,27,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,SAVS,35,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,SAVS,38,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,COYE,32,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,COYE,29,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,COYE,42,S,,,
JSC,OAK73,73,738,OAKC,2,61714,5,17.5,8.1,SEWR,33,S,,,
JSC,OAK73,73,618,OAKC,3,62914,20,18.5,12.3,SEWR,28,S,,,
JSC,OAK73,73,618,OAKC,3,62914,20,18.5,12.3,YERA,92,S,,,
JSC,OAK73,73,618,OAKC,3,62914,20,18.5,12.3,CCSP,28,V,,,
JSC,OAK73,73,618,OAKC,3,62914,20,18.5,12.3,RWBL,83,S,,,
JSC,OAK73,73,618,OAKC,3,62914,20,18.5,12.3,COYE,72,S,,,
JSC,OAK73,73,618,OAKC,3,62914,20,18.5,12.3,SAVS,53,S,,,
JSC,OAK75,75,731,OAKC,1,60714,75,16.1,1.9,SAVS,32,S,,,
JSC,OAK75,75,731,OAKC,1,60714,75,16.1,1.9,COYE,80,S,,,
JSC,OAK75,75,731,OAKC,1,60714,75,16.1,1.9,CCSP,62,S,,,
JSC,OAK75,75,731,OAKC,1,60714,75,16.1,1.9,LCSP,47,S,,,
JSC,OAK75,75,731,OAKC,1,60714,75,16.1,1.9,CCSP,41,S,,,
JSC,OAK75,75,731,OAKC,1,60714,75,16.1,1.9,CCSP,47,S,,,
JSC,OAK75,75,731,OAKC,1,60714,75,16.1,1.9,BOBO,69,S,,,
JSC,OAK75,75,714,OAKC,2,61714,5,16.9,7.4,WEME,43,S,,,
JSC,OAK75,75,714,OAKC,2,61714,5,16.9,7.4,WEME,56,S,,,
JSC,OAK75,75,714,OAKC,2,61714,5,16.9,7.4,CCSP,43,S,,,
JSC,OAK75,75,714,OAKC,2,61714,5,16.9,7.4,CCSP,34,S,,,
JSC,OAK75,75,714,OAKC,2,61714,5,16.9,7.4,COYE,38,S,,,
JSC,OAK75,75,714,OAKC,2,61714,5,16.9,7.4,BOBO,67,S,,,
JSC,OAK75,75,714,OAKC,2,61714,5,16.9,7.4,SAVS,36,S,,,
JSC,OAK75,75,714,OAKC,2,61714,5,16.9,7.4,SEWR,32,S,,,
JSC,OAK75,75,628,OAKC,3,62914,25,18.6,18.2,SAVS,36,S,,,
JSC,OAK75,75,628,OAKC,3,62914,25,18.6,18.2,SAVS,40,S,,,
JSC,OAK75,75,628,OAKC,3,62914,25,18.6,18.2,SEWR,43,S,,,
JSC,OAK75,75,628,OAKC,3,62914,25,18.6,18.2,WEME,83,S,,,
JSC,OAK75,75,628,OAKC,3,62914,25,18.6,18.2,CCSP,42,S,,,
JSC,OAK75,75,628,OAKC,3,62914,25,18.6,18.2,BHCO,34,V,,,
JSC,OAK75,75,628,OAKC,3,62914,25,18.6,18.2,CCSP,46,V,,,
JSC,OAK77,77,756,OAKC,1,60714,70,16,6.1,SAVS,36,S,,,
JSC,OAK77,77,756,OAKC,1,60714,70,16,6.1,SAVS,37,S,,,
JSC,OAK77,77,756,OAKC,1,60714,70,16,6.1,SAVS,39,S,,,
JSC,OAK77,77,756,OAKC,1,60714,70,16,6.1,SAVS,48,V,,,
JSC,OAK77,77,756,OAKC,1,60714,70,16,6.1,BOBO,90,S,,,
JSC,OAK77,77,756,OAKC,1,60714,70,16,6.1,BOBO,81,S,,,
JSC,OAK77,77,756,OAKC,1,60714,70,16,6.1,BOBO,60,S,,,
JSC,OAK77,77,702,OAKC,2,61714,10,16.6,7.2,SAVS,21,S,,,
JSC,OAK77,77,702,OAKC,2,61714,10,16.6,7.2,BOBO,57,S,,,
JSC,OAK77,77,702,OAKC,2,61714,10,16.6,7.2,WEME,59,S,,,
JSC,OAK77,77,702,OAKC,2,61714,10,16.6,7.2,SAVS,43,S,,,
JSC,OAK77,77,702,OAKC,2,61714,10,16.6,7.2,SAVS,42,S,,,
JSC,OAK77,77,702,OAKC,2,61714,10,16.6,7.2,WEME,48,S,,,
JSC,OAK77,77,702,OAKC,2,61714,10,16.6,7.2,BOBO,63,S,,,
JSC,OAK77,77,702,OAKC,2,61714,10,16.6,7.2,COYE,56,S,,,
JSC,OAK77,77,649,OAKC,3,62914,50,18.9,15,COYE,72,S,,,
JSC,OAK77,77,649,OAKC,3,62914,50,18.9,15,COYE,63,S,,,
JSC,OAK77,77,649,OAKC,3,62914,50,18.9,15,SAVS,36,S,,,
JSC,OAK77,77,649,OAKC,3,62914,50,18.9,15,SEWR,41,S,,,
JSC,OAK77,77,649,OAKC,3,62914,50,18.9,15,CCSP,42,S,,,
JSC,OAK87,87,845,OAKH,1,60714,70,19,2.6,SAVS,8,V,,,
JSC,OAK87,87,845,OAKH,1,60714,70,19,2.6,SAVS,26,S,,,
JSC,OAK87,87,845,OAKH,1,60714,70,19,2.6,CCSP,33,S,,,
JSC,OAK87,87,845,OAKH,1,60714,70,19,2.6,EAKI,86,V,,,
JSC,OAK87,87,845,OAKH,1,60714,70,19,2.6,BHCO,89,S,,,
JSC,OAK87,87,845,OAKH,1,60714,70,19,2.6,SEWR,27,S,,,
JSC,OAK87,87,845,OAKH,1,60714,70,19,2.6,RWBL,76,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,SAVS,20,V,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,SAVS,12,V,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,CCSP,27,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,WEME,29,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,WEME,38,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,SEWR,23,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,SEWR,36,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,COGR,32,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,RWBL,87,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,RWBL,94,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,RWBL,96,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,EAKI,79,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,CCSP,42,S,,,
JSC,OAK87,87,616,OAKH,2,61714,5,14.2,1.6,LCSP,28,S,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,SAVS,21,S,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,CCSP,57,S,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,CCSP,61,S,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,SEWR,48,S,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,SEWR,52,S,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,SAVS,20,V,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,SAVS,23,S,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,EAKI,90,V,,,
JSC,OAK87,87,733,OAKH,3,62914,80,19,16.4,RWBL,94,S,,,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,CCSP,33,V,,,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,RWBL,50,V,,M,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,SEWR,26,S,,,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,SEWR,28,S,,,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,COYE,57,S,,,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,COYE,26,V,,M,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,RWBL,57,V,,M,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,WISN,96,S,,,
JSC,OAK89,89,835,OAKH,1,60714,65,18.5,0,WEME,82,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,LCSP,17,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,SEWR,26,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,SEWR,36,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,SEWR,30,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,RWBL,78,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,RWBL,43,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,RWBL,76,V,,M,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,RWBL,80,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,RWBL,78,V,,M,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,WEME,67,S,,,
JSC,OAK89,89,627,OAKH,2,61714,6,15,4,LCSP,23,S,,,
JSC,OAK89,89,723,OAKH,3,62914,70,18.7,15.1,RWBL,5,V,,M,
JSC,OAK89,89,723,OAKH,3,62914,70,18.7,15.1,RWBL,23,V,,M,
JSC,OAK89,89,723,OAKH,3,62914,70,18.7,15.1,SEWR,62,S,,,
JSC,OAK89,89,723,OAKH,3,62914,70,18.7,15.1,RWBL,27,V,,M,
JSC,OAK89,89,723,OAKH,3,62914,70,18.7,15.1,RWBL,20,S,,,
JSC,OAK89,89,723,OAKH,3,62914,70,18.7,15.1,MAWR,28,S,,,
JSC,OAK89,89,723,OAKH,3,62914,70,18.7,15.1,COYE,34,S,,,
JSC,OAK89,89,723,OAKH,3,62914,70,18.7,15.1,COYE,36,S,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,NESP,34,S,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,SAVS,7,V,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,SEWR,48,S,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,SEWR,53,S,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,COYE,58,S,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,RWBL,63,S,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,SAVS,27,V,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,SAVS,27,V,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,COYE,69,S,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,RWBL,83,V,,M,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,CCSP,57,V,,,
JSC,OAK93,93,821,OAKH,1,60714,45,18.5,0,BHCO,82,V,,M,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,LCSP,12,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,SEWR,36,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,SEWR,42,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,WEME,56,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,RWBL,59,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,COYE,65,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,SEWR,43,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,WISN,89,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,SAVS,46,S,,,
JSC,OAK93,93,639,OAKH,2,61714,6,15,5.3,RWBL,54,S,,,
JSC,OAK93,93,711,OAKH,3,62914,60,19,11.8,SEWR,60,S,,,
JSC,OAK93,93,711,OAKH,3,62914,60,19,11.8,SAVS,36,S,,,
JSC,OAK93,93,711,OAKH,3,62914,60,19,11.8,SAVS,40,S,,,
JSC,OAK93,93,711,OAKH,3,62914,60,19,11.8,SEWR,52,S,,,
JSC,OAK93,93,711,OAKH,3,62914,60,19,11.8,LCSP,38,S,,,
JSC,OAK93,93,711,OAKH,3,62914,60,19,11.8,RWBL,82,V,,M,
JSC,OAK93,93,711,OAKH,3,62914,60,19,11.8,BOBO,90,S,,,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,SEWR,58,S,,,
JSC,OAK95,95,809,OAKH,1,60714,50,18.3,6.5,SEWR,61,S,,,
